Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,hour,date,day_of_week,duration_min,time_slot
373,Airport,102,Trip Completed,2016-07-11 08:09:00,2016-07-11 09:16:00,8,2016-07-11,Monday,67.0,Morning (5-9)
1338,Airport,102,Trip Completed,2016-07-11 23:23:00,2016-07-11 23:58:00,23,2016-07-11,Monday,35.0,Night (21-23)
1830,City,102,Trip Completed,2016-07-12 09:33:00,2016-07-12 10:43:00,9,2016-07-12,Tuesday,70.0,Morning (5-9)
2274,City,102,Trip Completed,2016-07-12 18:33:00,2016-07-12 19:22:00,18,2016-07-12,Tuesday,49.0,Evening (17-20)
3224,Airport,102,Trip Completed,2016-07-13 09:52:22,2016-07-13 10:28:33,9,2016-07-13,Wednesday,36.2,Morning (5-9)
5321,City,102,Trip Completed,2016-07-14 22:09:50,2016-07-14 22:46:06,22,2016-07-14,Thursday,36.3,Night (21-23)
5520,City,102,Trip Completed,2016-07-15 05:17:46,2016-07-15 06:01:41,5,2016-07-15,Friday,43.9,Morning (5-9)
5842,City,102,Trip Completed,2016-07-15 09:04:30,2016-07-15 09:53:01,9,2016-07-15,Friday,48.5,Morning (5-9)
6429,Airport,102,Trip Completed,2016-07-15 19:49:10,2016-07-15 20:34:01,19,2016-07-15,Friday,44.8,Evening (17-20)
6704,Airport,102,Trip Completed,2016-07-15 22:58:01,2016-07-15 23:59:35,22,2016-07-15,Friday,61.6,Night (21-23)
2057,Airport,103,Trip Completed,2016-07-12 15:02:00,2016-07-12 15:36:00,15,2016-07-12,Tuesday,34.0,Afternoon (10-16)
3723,Airport,103,Trip Completed,2016-07-13 20:03:45,2016-07-13 20:57:08,20,2016-07-13,Wednesday,53.4,Evening (17-20)
4492,City,103,Trip Completed,2016-07-14 09:01:49,2016-07-14 10:05:11,9,2016-07-14,Thursday,63.4,Morning (5-9)
5153,Airport,103,Trip Completed,2016-07-14 20:29:19,2016-07-14 21:38:20,20,2016-07-14,Thursday,69.0,Evening (17-20)
6531,City,103,Trip Completed,2016-07-15 20:49:25,2016-07-15 21:27:36,20,2016-07-15,Friday,38.2,Evening (17-20)
521,City,104,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:55:00,9,2016-07-11,Monday,67.0,Morning (5-9)
1850,City,104,Trip Completed,2016-07-12 09:45:00,2016-07-12 10:20:00,9,2016-07-12,Tuesday,35.0,Morning (5-9)
2851,Airport,104,Trip Completed,2016-07-13 05:31:53,2016-07-13 06:39:33,5,2016-07-13,Wednesday,67.7,Morning (5-9)
5380,Airport,104,Trip Completed,2016-07-14 23:50:28,2016-07-15 00:39:55,23,2016-07-14,Thursday,49.4,Night (21-23)
5917,Airport,104,Trip Completed,2016-07-15 10:04:16,2016-07-15 10:54:15,10,2016-07-15,Friday,50.0,Afternoon (10-16)
148,Airport,105,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:46:00,5,2016-07-11,Monday,70.0,Morning (5-9)
1113,City,105,Trip Completed,2016-07-11 20:18:00,2016-07-11 20:55:00,20,2016-07-11,Monday,37.0,Evening (17-20)
1758,Airport,105,Trip Completed,2016-07-12 08:44:00,2016-07-12 09:19:00,8,2016-07-12,Tuesday,35.0,Morning (5-9)
2395,Airport,105,Trip Completed,2016-07-12 19:55:00,2016-07-12 20:50:00,19,2016-07-12,Tuesday,55.0,Evening (17-20)
2708,Airport,105,Trip Completed,2016-07-13 01:22:32,2016-07-13 02:35:10,1,2016-07-13,Wednesday,72.6,Late Night (0-4)
2995,City,105,Trip Completed,2016-07-13 07:07:32,2016-07-13 08:08:45,7,2016-07-13,Wednesday,61.2,Morning (5-9)
3993,City,105,Trip Completed,2016-07-13 23:31:47,2016-07-14 00:14:14,23,2016-07-13,Wednesday,42.4,Night (21-23)
4724,City,105,Trip Completed,2016-07-14 13:52:36,2016-07-14 14:29:40,13,2016-07-14,Thursday,37.1,Afternoon (10-16)
5144,Airport,105,Trip Completed,2016-07-14 20:21:02,2016-07-14 21:16:51,20,2016-07-14,Thursday,55.8,Evening (17-20)
5572,City,105,Trip Completed,2016-07-15 05:46:37,2016-07-15 06:40:01,5,2016-07-15,Friday,53.4,Morning (5-9)
5740,Airport,105,Trip Completed,2016-07-15 07:50:35,2016-07-15 08:58:39,7,2016-07-15,Friday,68.1,Morning (5-9)
5938,City,105,Trip Completed,2016-07-15 10:16:24,2016-07-15 11:06:42,10,2016-07-15,Friday,50.3,Afternoon (10-16)
6299,City,105,Trip Completed,2016-07-15 18:25:54,2016-07-15 19:07:36,18,2016-07-15,Friday,41.7,Evening (17-20)
6695,Airport,105,Trip Completed,2016-07-15 22:45:03,2016-07-16 00:02:06,22,2016-07-15,Friday,77.0,Night (21-23)
507,Airport,106,Trip Completed,2016-07-11 09:40:00,2016-07-11 10:38:00,9,2016-07-11,Monday,58.0,Morning (5-9)
1135,Airport,106,Trip Completed,2016-07-11 20:37:00,2016-07-11 21:29:00,20,2016-07-11,Monday,52.0,Evening (17-20)
1479,City,106,Trip Completed,2016-07-12 05:16:00,2016-07-12 05:58:00,5,2016-07-12,Tuesday,42.0,Morning (5-9)
3275,City,106,Trip Completed,2016-07-13 10:39:32,2016-07-13 11:39:21,10,2016-07-13,Wednesday,59.8,Afternoon (10-16)
4078,City,106,Trip Completed,2016-07-14 02:10:33,2016-07-14 03:05:32,2,2016-07-14,Thursday,55.0,Late Night (0-4)
4176,Airport,106,Trip Completed,2016-07-14 05:18:01,2016-07-14 06:01:38,5,2016-07-14,Thursday,43.6,Morning (5-9)
4776,City,106,Trip Completed,2016-07-14 16:16:30,2016-07-14 17:31:10,16,2016-07-14,Thursday,74.7,Afternoon (10-16)
4899,Airport,106,Trip Completed,2016-07-14 18:02:51,2016-07-14 19:01:55,18,2016-07-14,Thursday,59.1,Evening (17-20)
35,City,107,Trip Completed,2016-07-11 02:36:00,2016-07-11 03:03:00,2,2016-07-11,Monday,27.0,Late Night (0-4)
161,Airport,107,Trip Completed,2016-07-11 05:36:00,2016-07-11 06:10:00,5,2016-07-11,Monday,34.0,Morning (5-9)
831,Airport,107,Trip Completed,2016-07-11 17:30:00,2016-07-11 18:19:00,17,2016-07-11,Monday,49.0,Evening (17-20)
1080,Airport,107,Trip Completed,2016-07-11 19:59:00,2016-07-11 20:38:00,19,2016-07-11,Monday,39.0,Evening (17-20)
2496,City,107,Trip Completed,2016-07-12 20:53:00,2016-07-12 21:33:00,20,2016-07-12,Tuesday,40.0,Evening (17-20)
3141,City,107,Trip Completed,2016-07-13 08:58:47,2016-07-13 09:28:32,8,2016-07-13,Wednesday,29.8,Morning (5-9)
3297,City,107,Trip Completed,2016-07-13 11:37:32,2016-07-13 12:14:07,11,2016-07-13,Wednesday,36.6,Afternoon (10-16)
3602,Airport,107,Trip Completed,2016-07-13 18:40:02,2016-07-13 19:13:36,18,2016-07-13,Wednesday,33.6,Evening (17-20)
4150,City,107,Trip Completed,2016-07-14 04:51:03,2016-07-14 05:50:07,4,2016-07-14,Thursday,59.1,Late Night (0-4)
4361,City,107,Trip Completed,2016-07-14 07:29:29,2016-07-14 08:28:35,7,2016-07-14,Thursday,59.1,Morning (5-9)
4642,City,107,Trip Completed,2016-07-14 11:44:26,2016-07-14 12:41:11,11,2016-07-14,Thursday,56.8,Afternoon (10-16)
4752,City,107,Trip Completed,2016-07-14 15:19:35,2016-07-14 16:11:37,15,2016-07-14,Thursday,52.0,Afternoon (10-16)
4849,City,107,Trip Completed,2016-07-14 17:39:27,2016-07-14 18:44:26,17,2016-07-14,Thursday,65.0,Evening (17-20)
6199,City,107,Trip Completed,2016-07-15 17:25:23,2016-07-15 18:19:03,17,2016-07-15,Friday,53.7,Evening (17-20)
241,City,108,Trip Completed,2016-07-11 06:31:00,2016-07-11 07:17:00,6,2016-07-11,Monday,46.0,Morning (5-9)
1339,Airport,108,Trip Completed,2016-07-11 23:25:00,2016-07-12 00:32:00,23,2016-07-11,Monday,67.0,Night (21-23)
1454,City,108,Trip Completed,2016-07-12 04:54:00,2016-07-12 06:07:00,4,2016-07-12,Tuesday,73.0,Late Night (0-4)
4342,City,108,Trip Completed,2016-07-14 07:17:09,2016-07-14 08:15:45,7,2016-07-14,Thursday,58.6,Morning (5-9)
6766,City,108,Trip Completed,2016-07-15 00:06:56,2016-07-15 01:10:34,0,2016-07-15,Friday,63.6,Late Night (0-4)
6213,City,108,Trip Completed,2016-07-15 17:30:09,2016-07-15 18:32:51,17,2016-07-15,Friday,62.7,Evening (17-20)
41,City,109,Trip Completed,2016-07-11 02:47:00,2016-07-11 03:23:00,2,2016-07-11,Monday,36.0,Late Night (0-4)
279,Airport,109,Trip Completed,2016-07-11 06:58:00,2016-07-11 07:47:00,6,2016-07-11,Monday,49.0,Morning (5-9)
952,City,109,Trip Completed,2016-07-11 18:39:00,2016-07-11 19:19:00,18,2016-07-11,Monday,40.0,Evening (17-20)
1200,Airport,109,Trip Completed,2016-07-11 21:13:00,2016-07-11 22:29:00,21,2016-07-11,Monday,76.0,Night (21-23)
1775,City,109,Trip Completed,2016-07-12 08:57:00,2016-07-12 09:52:00,8,2016-07-12,Tuesday,55.0,Morning (5-9)
1953,Airport,109,Trip Completed,2016-07-12 11:38:00,2016-07-12 12:41:00,11,2016-07-12,Tuesday,63.0,Afternoon (10-16)
3270,City,109,Trip Completed,2016-07-13 10:28:01,2016-07-13 11:04:59,10,2016-07-13,Wednesday,37.0,Afternoon (10-16)
3497,Airport,109,Trip Completed,2016-07-13 17:32:20,2016-07-13 18:27:42,17,2016-07-13,Wednesday,55.4,Evening (17-20)
3897,Airport,109,Trip Completed,2016-07-13 22:00:50,2016-07-13 22:37:59,22,2016-07-13,Wednesday,37.2,Night (21-23)
4601,City,109,Trip Completed,2016-07-14 10:13:30,2016-07-14 10:52:16,10,2016-07-14,Thursday,38.8,Afternoon (10-16)
4621,Airport,109,Trip Completed,2016-07-14 11:02:21,2016-07-14 11:46:14,11,2016-07-14,Thursday,43.9,Afternoon (10-16)
5061,City,109,Trip Completed,2016-07-14 19:29:16,2016-07-14 20:13:18,19,2016-07-14,Thursday,44.0,Evening (17-20)
5359,City,109,Trip Completed,2016-07-14 23:21:57,2016-07-15 00:24:00,23,2016-07-14,Thursday,62.0,Night (21-23)
6179,Airport,109,Trip Completed,2016-07-15 16:53:17,2016-07-15 18:08:57,16,2016-07-15,Friday,75.7,Afternoon (10-16)
469,Airport,110,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:04:00,9,2016-07-11,Monday,40.0,Morning (5-9)
914,City,110,Trip Completed,2016-07-11 18:17:00,2016-07-11 18:58:00,18,2016-07-11,Monday,41.0,Evening (17-20)
1386,Airport,110,Trip Completed,2016-07-12 01:30:00,2016-07-12 02:42:00,1,2016-07-12,Tuesday,72.0,Late Night (0-4)
1935,City,110,Trip Completed,2016-07-12 11:16:00,2016-07-12 12:17:00,11,2016-07-12,Tuesday,61.0,Afternoon (10-16)
3243,Airport,110,Trip Completed,2016-07-13 10:03:58,2016-07-13 10:46:44,10,2016-07-13,Wednesday,42.8,Afternoon (10-16)
3449,City,110,Trip Completed,2016-07-13 16:52:29,2016-07-13 17:21:31,16,2016-07-13,Wednesday,29.0,Afternoon (10-16)
4500,City,110,Trip Completed,2016-07-14 09:04:43,2016-07-14 10:09:11,9,2016-07-14,Thursday,64.5,Morning (5-9)
5328,Airport,110,Trip Completed,2016-07-14 22:10:37,2016-07-14 22:51:25,22,2016-07-14,Thursday,40.8,Night (21-23)
5576,City,110,Trip Completed,2016-07-15 05:53:20,2016-07-15 06:25:29,5,2016-07-15,Friday,32.2,Morning (5-9)
6112,Airport,110,Trip Completed,2016-07-15 15:06:46,2016-07-15 16:12:22,15,2016-07-15,Friday,65.6,Afternoon (10-16)
6438,Airport,110,Trip Completed,2016-07-15 19:54:08,2016-07-15 20:36:23,19,2016-07-15,Friday,42.2,Evening (17-20)
707,Airport,111,Trip Completed,2016-07-11 14:17:00,2016-07-11 14:55:00,14,2016-07-11,Monday,38.0,Afternoon (10-16)
1136,Airport,111,Trip Completed,2016-07-11 20:32:00,2016-07-11 21:20:00,20,2016-07-11,Monday,48.0,Evening (17-20)
2961,Airport,111,Trip Completed,2016-07-13 06:48:57,2016-07-13 07:47:08,6,2016-07-13,Wednesday,58.2,Morning (5-9)
3428,City,111,Trip Completed,2016-07-13 15:55:17,2016-07-13 16:45:19,15,2016-07-13,Wednesday,50.0,Afternoon (10-16)
4045,Airport,111,Trip Completed,2016-07-14 00:56:22,2016-07-14 01:22:47,0,2016-07-14,Thursday,26.4,Late Night (0-4)
5399,City,111,Trip Completed,2016-07-15 00:58:19,2016-07-15 02:16:07,0,2016-07-15,Friday,77.8,Late Night (0-4)
5730,City,111,Trip Completed,2016-07-15 07:50:12,2016-07-15 08:45:09,7,2016-07-15,Friday,55.0,Morning (5-9)
180,Airport,112,Trip Completed,2016-07-11 05:48:00,2016-07-11 06:28:00,5,2016-07-11,Monday,40.0,Morning (5-9)
1694,City,112,Trip Completed,2016-07-12 07:54:00,2016-07-12 08:48:00,7,2016-07-12,Tuesday,54.0,Morning (5-9)
2294,City,112,Trip Completed,2016-07-12 18:47:00,2016-07-12 19:49:00,18,2016-07-12,Tuesday,62.0,Evening (17-20)
3630,City,112,Trip Completed,2016-07-13 18:59:56,2016-07-13 19:59:30,18,2016-07-13,Wednesday,59.6,Evening (17-20)
3978,City,112,Trip Completed,2016-07-13 23:18:14,2016-07-13 23:46:18,23,2016-07-13,Wednesday,28.1,Night (21-23)
4426,City,112,Trip Completed,2016-07-14 08:21:49,2016-07-14 09:08:49,8,2016-07-14,Thursday,47.0,Morning (5-9)
5115,Airport,112,Trip Completed,2016-07-14 20:03:46,2016-07-14 21:08:12,20,2016-07-14,Thursday,64.4,Evening (17-20)
5558,Airport,112,Trip Completed,2016-07-15 05:32:12,2016-07-15 06:05:55,5,2016-07-15,Friday,33.7,Morning (5-9)
5827,Airport,112,Trip Completed,2016-07-15 08:52:58,2016-07-15 09:29:41,8,2016-07-15,Friday,36.7,Morning (5-9)
6063,Airport,112,Trip Completed,2016-07-15 13:48:53,2016-07-15 14:19:12,13,2016-07-15,Friday,30.3,Afternoon (10-16)
6691,Airport,112,Trip Completed,2016-07-15 22:47:31,2016-07-16 00:01:05,22,2016-07-15,Friday,73.6,Night (21-23)
170,City,113,Trip Completed,2016-07-11 05:45:00,2016-07-11 06:39:00,5,2016-07-11,Monday,54.0,Morning (5-9)
1326,Airport,113,Trip Completed,2016-07-11 23:06:00,2016-07-12 00:07:00,23,2016-07-11,Monday,61.0,Night (21-23)
1476,City,113,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:04:00,5,2016-07-12,Tuesday,48.0,Morning (5-9)
2937,Airport,113,Trip Completed,2016-07-13 06:27:11,2016-07-13 07:15:24,6,2016-07-13,Wednesday,48.2,Morning (5-9)
3973,City,113,Trip Completed,2016-07-13 22:58:36,2016-07-13 23:51:51,22,2016-07-13,Wednesday,53.2,Night (21-23)
4644,City,113,Trip Completed,2016-07-14 11:47:32,2016-07-14 12:20:33,11,2016-07-14,Thursday,33.0,Afternoon (10-16)
5086,Airport,113,Trip Completed,2016-07-14 19:41:45,2016-07-14 21:02:52,19,2016-07-14,Thursday,81.1,Evening (17-20)
6572,Airport,113,Trip Completed,2016-07-15 21:11:01,2016-07-15 22:02:20,21,2016-07-15,Friday,51.3,Night (21-23)
6755,Airport,113,Trip Completed,2016-07-15 23:57:32,2016-07-16 01:09:24,23,2016-07-15,Friday,71.9,Night (21-23)
1483,City,114,Trip Completed,2016-07-12 05:22:00,2016-07-12 06:22:00,5,2016-07-12,Tuesday,60.0,Morning (5-9)
1844,City,114,Trip Completed,2016-07-12 09:40:00,2016-07-12 10:11:00,9,2016-07-12,Tuesday,31.0,Morning (5-9)
2120,Airport,114,Trip Completed,2016-07-12 16:44:00,2016-07-12 17:33:00,16,2016-07-12,Tuesday,49.0,Afternoon (10-16)
2411,City,114,Trip Completed,2016-07-12 20:04:00,2016-07-12 20:40:00,20,2016-07-12,Tuesday,36.0,Evening (17-20)
2903,Airport,114,Trip Completed,2016-07-13 06:00:19,2016-07-13 06:40:37,6,2016-07-13,Wednesday,40.3,Morning (5-9)
3289,City,114,Trip Completed,2016-07-13 11:06:44,2016-07-13 11:51:09,11,2016-07-13,Wednesday,44.4,Afternoon (10-16)
3859,Airport,114,Trip Completed,2016-07-13 21:38:18,2016-07-13 22:28:35,21,2016-07-13,Wednesday,50.3,Night (21-23)
4313,City,114,Trip Completed,2016-07-14 06:49:43,2016-07-14 07:44:15,6,2016-07-14,Thursday,54.5,Morning (5-9)
5325,City,114,Trip Completed,2016-07-14 22:11:41,2016-07-14 23:12:36,22,2016-07-14,Thursday,60.9,Night (21-23)
5906,City,114,Trip Completed,2016-07-15 09:56:43,2016-07-15 10:29:00,9,2016-07-15,Friday,32.3,Morning (5-9)
6049,City,114,Trip Completed,2016-07-15 13:27:33,2016-07-15 14:32:29,13,2016-07-15,Friday,64.9,Afternoon (10-16)
664,Airport,115,Trip Completed,2016-07-11 12:58:00,2016-07-11 14:07:00,12,2016-07-11,Monday,69.0,Afternoon (10-16)
750,City,115,Trip Completed,2016-07-11 15:52:00,2016-07-11 16:27:00,15,2016-07-11,Monday,35.0,Afternoon (10-16)
1950,City,115,Trip Completed,2016-07-12 11:33:00,2016-07-12 12:04:00,11,2016-07-12,Tuesday,31.0,Afternoon (10-16)
2989,Airport,115,Trip Completed,2016-07-13 07:08:16,2016-07-13 07:42:11,7,2016-07-13,Wednesday,33.9,Morning (5-9)
3266,Airport,115,Trip Completed,2016-07-13 10:27:47,2016-07-13 11:19:30,10,2016-07-13,Wednesday,51.7,Afternoon (10-16)
4358,Airport,115,Trip Completed,2016-07-14 07:25:12,2016-07-14 08:08:40,7,2016-07-14,Thursday,43.5,Morning (5-9)
4720,Airport,115,Trip Completed,2016-07-14 13:48:48,2016-07-14 14:41:09,13,2016-07-14,Thursday,52.4,Afternoon (10-16)
5019,City,115,Trip Completed,2016-07-14 19:07:33,2016-07-14 19:59:54,19,2016-07-14,Thursday,52.4,Evening (17-20)
5925,City,115,Trip Completed,2016-07-15 10:08:04,2016-07-15 10:32:39,10,2016-07-15,Friday,24.6,Afternoon (10-16)
112,Airport,116,Trip Completed,2016-07-11 05:01:00,2016-07-11 06:04:00,5,2016-07-11,Monday,63.0,Morning (5-9)
213,City,116,Trip Completed,2016-07-11 06:15:00,2016-07-11 06:57:00,6,2016-07-11,Monday,42.0,Morning (5-9)
1818,Airport,116,Trip Completed,2016-07-12 09:29:00,2016-07-12 10:38:00,9,2016-07-12,Tuesday,69.0,Morning (5-9)
2018,Airport,116,Trip Completed,2016-07-12 13:39:00,2016-07-12 14:19:00,13,2016-07-12,Tuesday,40.0,Afternoon (10-16)
3231,Airport,116,Trip Completed,2016-07-13 09:57:52,2016-07-13 10:48:18,9,2016-07-13,Wednesday,50.4,Morning (5-9)
3378,Airport,116,Trip Completed,2016-07-13 14:19:59,2016-07-13 14:58:52,14,2016-07-13,Wednesday,38.9,Afternoon (10-16)
3896,City,116,Trip Completed,2016-07-13 21:55:01,2016-07-13 22:54:33,21,2016-07-13,Wednesday,59.5,Night (21-23)
4828,City,116,Trip Completed,2016-07-14 17:26:14,2016-07-14 17:59:47,17,2016-07-14,Thursday,33.6,Evening (17-20)
5944,City,116,Trip Completed,2016-07-15 10:23:18,2016-07-15 11:33:59,10,2016-07-15,Friday,70.7,Afternoon (10-16)
6245,Airport,116,Trip Completed,2016-07-15 17:58:28,2016-07-15 18:57:00,17,2016-07-15,Friday,58.5,Evening (17-20)
3957,City,117,Trip Completed,2016-07-13 22:42:16,2016-07-13 23:43:32,22,2016-07-13,Wednesday,61.3,Night (21-23)
4066,Airport,117,Trip Completed,2016-07-14 01:56:01,2016-07-14 03:07:14,1,2016-07-14,Thursday,71.2,Late Night (0-4)
4691,City,117,Trip Completed,2016-07-14 13:01:57,2016-07-14 13:54:26,13,2016-07-14,Thursday,52.5,Afternoon (10-16)
6153,Airport,117,Trip Completed,2016-07-15 16:23:13,2016-07-15 17:33:03,16,2016-07-15,Friday,69.8,Afternoon (10-16)
260,City,118,Trip Completed,2016-07-11 06:45:00,2016-07-11 07:54:00,6,2016-07-11,Monday,69.0,Morning (5-9)
1077,Airport,118,Trip Completed,2016-07-11 19:55:00,2016-07-11 20:44:00,19,2016-07-11,Monday,49.0,Evening (17-20)
1316,City,118,Trip Completed,2016-07-11 22:54:00,2016-07-11 23:45:00,22,2016-07-11,Monday,51.0,Night (21-23)
1754,City,118,Trip Completed,2016-07-12 08:42:00,2016-07-12 09:39:00,8,2016-07-12,Tuesday,57.0,Morning (5-9)
2086,City,118,Trip Completed,2016-07-12 15:44:00,2016-07-12 16:30:00,15,2016-07-12,Tuesday,46.0,Afternoon (10-16)
3044,Airport,118,Trip Completed,2016-07-13 07:38:41,2016-07-13 08:19:23,7,2016-07-13,Wednesday,40.7,Morning (5-9)
3295,City,118,Trip Completed,2016-07-13 11:32:01,2016-07-13 12:15:03,11,2016-07-13,Wednesday,43.0,Afternoon (10-16)
3347,Airport,118,Trip Completed,2016-07-13 12:58:15,2016-07-13 13:54:49,12,2016-07-13,Wednesday,56.6,Afternoon (10-16)
3801,Airport,118,Trip Completed,2016-07-13 20:59:37,2016-07-13 21:37:51,20,2016-07-13,Wednesday,38.2,Evening (17-20)
4249,City,118,Trip Completed,2016-07-14 06:03:18,2016-07-14 06:57:26,6,2016-07-14,Thursday,54.1,Morning (5-9)
5096,Airport,118,Trip Completed,2016-07-14 19:52:09,2016-07-14 20:49:12,19,2016-07-14,Thursday,57.0,Evening (17-20)
5892,City,118,Trip Completed,2016-07-15 09:48:14,2016-07-15 10:46:16,9,2016-07-15,Friday,58.0,Morning (5-9)
6281,Airport,118,Trip Completed,2016-07-15 18:16:59,2016-07-15 19:23:29,18,2016-07-15,Friday,66.5,Evening (17-20)
6497,City,118,Trip Completed,2016-07-15 20:29:43,2016-07-15 21:15:32,20,2016-07-15,Friday,45.8,Evening (17-20)
13,City,119,Trip Completed,2016-07-11 01:08:00,2016-07-11 01:58:00,1,2016-07-11,Monday,50.0,Late Night (0-4)
1907,City,119,Trip Completed,2016-07-12 10:36:00,2016-07-12 11:53:00,10,2016-07-12,Tuesday,77.0,Afternoon (10-16)
3074,City,119,Trip Completed,2016-07-13 08:03:34,2016-07-13 09:11:31,8,2016-07-13,Wednesday,68.0,Morning (5-9)
3441,City,119,Trip Completed,2016-07-13 16:27:50,2016-07-13 17:43:04,16,2016-07-13,Wednesday,75.2,Afternoon (10-16)
3651,City,119,Trip Completed,2016-07-13 19:13:47,2016-07-13 20:21:51,19,2016-07-13,Wednesday,68.1,Evening (17-20)
4093,City,119,Trip Completed,2016-07-14 03:06:29,2016-07-14 04:03:44,3,2016-07-14,Thursday,57.2,Late Night (0-4)
4339,City,119,Trip Completed,2016-07-14 07:13:49,2016-07-14 07:50:21,7,2016-07-14,Thursday,36.5,Morning (5-9)
4753,City,119,Trip Completed,2016-07-14 15:18:12,2016-07-14 16:23:40,15,2016-07-14,Thursday,65.5,Afternoon (10-16)
5933,City,119,Trip Completed,2016-07-15 10:12:18,2016-07-15 11:01:40,10,2016-07-15,Friday,49.4,Afternoon (10-16)
1184,City,120,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:11:00,21,2016-07-11,Monday,70.0,Night (21-23)
1402,Airport,120,Trip Completed,2016-07-12 02:48:00,2016-07-12 03:48:00,2,2016-07-12,Tuesday,60.0,Late Night (0-4)
1597,City,120,Trip Completed,2016-07-12 06:40:00,2016-07-12 07:42:00,6,2016-07-12,Tuesday,62.0,Morning (5-9)
2702,City,120,Trip Completed,2016-07-13 01:12:24,2016-07-13 02:20:13,1,2016-07-13,Wednesday,67.8,Late Night (0-4)
2996,City,120,Trip Completed,2016-07-13 07:13:58,2016-07-13 08:10:12,7,2016-07-13,Wednesday,56.2,Morning (5-9)
4857,Airport,120,Trip Completed,2016-07-14 17:34:19,2016-07-14 18:25:16,17,2016-07-14,Thursday,51.0,Evening (17-20)
6661,City,120,Trip Completed,2016-07-15 22:20:23,2016-07-15 23:21:03,22,2016-07-15,Friday,60.7,Night (21-23)
134,Airport,121,Trip Completed,2016-07-11 05:13:00,2016-07-11 06:14:00,5,2016-07-11,Monday,61.0,Morning (5-9)
598,City,121,Trip Completed,2016-07-11 11:36:00,2016-07-11 12:17:00,11,2016-07-11,Monday,41.0,Afternoon (10-16)
726,Airport,121,Trip Completed,2016-07-11 15:00:00,2016-07-11 16:03:00,15,2016-07-11,Monday,63.0,Afternoon (10-16)
832,Airport,121,Trip Completed,2016-07-11 17:38:00,2016-07-11 18:16:00,17,2016-07-11,Monday,38.0,Evening (17-20)
2065,City,121,Trip Completed,2016-07-12 15:06:00,2016-07-12 16:10:00,15,2016-07-12,Tuesday,64.0,Afternoon (10-16)
2701,Airport,121,Trip Completed,2016-07-13 01:04:42,2016-07-13 01:52:45,1,2016-07-13,Wednesday,48.0,Late Night (0-4)
3429,City,121,Trip Completed,2016-07-13 15:59:29,2016-07-13 16:58:03,15,2016-07-13,Wednesday,58.6,Afternoon (10-16)
3645,City,121,Trip Completed,2016-07-13 19:07:39,2016-07-13 20:00:18,19,2016-07-13,Wednesday,52.6,Evening (17-20)
4958,City,121,Trip Completed,2016-07-14 18:36:12,2016-07-14 19:46:51,18,2016-07-14,Thursday,70.6,Evening (17-20)
5474,City,121,Trip Completed,2016-07-15 04:45:24,2016-07-15 05:52:14,4,2016-07-15,Friday,66.8,Late Night (0-4)
6088,City,121,Trip Completed,2016-07-15 14:29:35,2016-07-15 15:24:34,14,2016-07-15,Friday,55.0,Afternoon (10-16)
6714,Airport,121,Trip Completed,2016-07-15 23:12:34,2016-07-16 00:04:20,23,2016-07-15,Friday,51.8,Night (21-23)
1024,Airport,122,Trip Completed,2016-07-11 19:20:00,2016-07-11 20:20:00,19,2016-07-11,Monday,60.0,Evening (17-20)
1452,City,122,Trip Completed,2016-07-12 04:52:00,2016-07-12 05:41:00,4,2016-07-12,Tuesday,49.0,Late Night (0-4)
2507,City,122,Trip Completed,2016-07-12 21:05:00,2016-07-12 21:30:00,21,2016-07-12,Tuesday,25.0,Night (21-23)
3052,Airport,122,Trip Completed,2016-07-13 07:43:26,2016-07-13 08:53:01,7,2016-07-13,Wednesday,69.6,Morning (5-9)
4702,Airport,122,Trip Completed,2016-07-14 13:13:14,2016-07-14 13:43:14,13,2016-07-14,Thursday,30.0,Afternoon (10-16)
4830,Airport,122,Trip Completed,2016-07-14 17:23:33,2016-07-14 18:36:07,17,2016-07-14,Thursday,72.6,Evening (17-20)
5920,Airport,122,Trip Completed,2016-07-15 10:06:21,2016-07-15 10:41:40,10,2016-07-15,Friday,35.3,Afternoon (10-16)
